query_id,candidate_id,relevance
AS01,37683-8_chunk_000442,1
AS01,61040-8_chunk_000130,1
AS01,58534-8_chunk_000088,1
AS01,65587-0_chunk_000077,2
AS01,58534-8_chunk_000035,1
AS01,43487-0_chunk_000125,1
AS01,59553-8_chunk_000682,1
AS01,58534-8_chunk_000193,1
AS01,58534-8_chunk_000154,1
AS01,41784-8_chunk_000036,1
AS01,54225-0_chunk_000606,1
AS01,43487-0_chunk_000175,1
AS01,58534-8_chunk_000241,1
AS01,27789-8_chunk_000076,1
AS01,27515-8_chunk_000057,1
AS01,30809-0_chunk_000138,0
AS01,3130-0_chunk_000064,2
AS01,11807-8_chunk_000130,0
AS01,27602-8_chunk_000154,2
AS01,59933-0_chunk_000303,1
AS01,58534-8_chunk_000159,1
AS01,42490-8_chunk_000042,1
AS01,43487-0_chunk_000204,1
AS01,58534-8_chunk_000245,1
AS01,44913-8_chunk_000034,1
AS01,7805-8_chunk_000053,1
AS01,55568-0_chunk_000006,1
AS01,58534-8_chunk_000076,1
AS01,55568-0_chunk_000076,1
AS01,59892-0_chunk_000043,1
AS01,58534-8_chunk_000000,1
AS01,52175-0_chunk_000147,1
AS01,55249-0_chunk_000108,1
AS01,43487-0_chunk_000130,2
AS01,43487-0_chunk_000131,2
AS01,4667-0_chunk_000069,2
AS01,58534-8_chunk_000033,1
AS02,20131-8_chunk_000161,1
AS02,41784-8_chunk_000048,1
AS02,36103-8_chunk_000072,1
AS02,42490-8_chunk_000125,1
AS02,11128-8_chunk_000126,1
AS02,20839-0_chunk_000021,1
AS02,12839-8_chunk_000142,1
AS02,20519-8_chunk_000080,1
AS02,50491-8_chunk_000336,1
AS02,64664-0_chunk_000072,1
AS02,62175-0_chunk_000172,1
AS02,44256-8_chunk_000284,2
AS02,63568-0_chunk_000058,1
AS02,20978-0_chunk_000231,1
AS02,62000-0_chunk_000041,1
AS02,48051-0_chunk_000090,1
AS02,3180-0_chunk_000006,1
AS02,36752-8_chunk_000085,1
AS02,64262-0_chunk_000103,1
AS02,39040-8_chunk_000011,1
AS02,35346-8_chunk_000034,1
AS02,33716-8_chunk_000011,1
AS02,58711-0_chunk_000259,1
AS02,363-0_chunk_000021,1
AS02,11949-8_chunk_000198,1
AS02,37551-0_chunk_000248,1
AS02,40146-8_chunk_000083,1
AS02,3460-0_chunk_000250,1
AS02,13946-8_chunk_000092,0
AS02,63815-0_chunk_000134,1
AS02,57963-0_chunk_000127,1
AS02,19104-0_chunk_000252,1
AS02,60071-0_chunk_000028,1
AS02,64147-0_chunk_000038,1
AS02,65324-0_chunk_000021,1
AS02,20519-8_chunk_000074,1
AS02,64147-0_chunk_000051,1
AS02,20519-8_chunk_000114,1
AS02,13334-8_chunk_000106,1
AS02,14250-8_chunk_000013,1
AS02,33380-8_chunk_000020,1
AS02,36752-8_chunk_000118,1
AS02,64447-0_chunk_000186,1
AS02,20519-8_chunk_000205,1
AS02,64147-0_chunk_000059,1
AS02,40056-8_chunk_000319,1
AS02,58711-0_chunk_000219,1
AS02,11697-8_chunk_000327,1
AS03,58711-0_chunk_000169,1
AS03,53317-8_chunk_000003,1
AS03,28556-8_chunk_000485,0
AS03,28436-0_chunk_000148,0
AS03,57111-0_chunk_000241,1
AS03,54272-0_chunk_000251,1
AS03,23299-8_chunk_000019,1
AS03,25551-8_chunk_000021,1
AS03,64147-0_chunk_000105,1
AS03,58711-0_chunk_000178,1
AS03,52809-0_chunk_000022,2
AS03,57111-0_chunk_000206,1
AS03,43283-8_chunk_000224,1
AS03,58711-0_chunk_000264,1
AS03,9845-0_chunk_000386,1
AS03,44400-8_chunk_000108,2
AS03,58711-0_chunk_000045,1
AS03,58422-0_chunk_000078,1
AS03,28515-8_chunk_000459,1
AS03,3180-0_chunk_000013,1
AS03,40930-8_chunk_000104,1
AS03,20117-8_chunk_000074,1
AS03,58711-0_chunk_000168,1
AS03,39005-8_chunk_000106,1
AS03,36506-8_chunk_000093,1
AS03,61040-8_chunk_000067,1
AS03,46812-8_chunk_000145,1
AS03,59760-0_chunk_000079,1
AS03,37963-8_chunk_000087,1
AS03,46812-8_chunk_000098,1
AS03,58711-0_chunk_000219,1
AS03,40510-8_chunk_000005,1
AS03,57111-0_chunk_000503,1
AS03,58711-0_chunk_000259,1
AS03,41259-0_chunk_000074,1
AS03,11128-8_chunk_000126,1
AS03,14265-8_chunk_000080,0
AS03,53707-0_chunk_000210,1
AS03,3071-0_chunk_000056,1
AS03,20519-8_chunk_000206,2
AS03,58711-0_chunk_000116,2
AS03,34629-8_chunk_000062,1
AS03,60519-0_chunk_000025,1
AS03,45895-8_chunk_000045,1
AS03,59760-0_chunk_000058,1
AS03,58534-8_chunk_000027,1
AS03,6603-8_chunk_000353,1
AS03,43741-8_chunk_000093,1
AS03,38477-8_chunk_000042,1
AS03,27965-8_chunk_000079,1
AS03,58711-0_chunk_000117,1
AS03,45812-8_chunk_000037,1
AS03,34240-8_chunk_000205,1
AS03,53707-0_chunk_000218,1
AS04,4243-0_chunk_000007,1
AS04,35110-8_chunk_000079,1
AS04,2665-0_chunk_000140,1
AS04,53513-0_chunk_000023,1
AS04,17377-8_chunk_000286,1
AS04,1400-0_chunk_000143,1
AS04,32968-0_chunk_000007,1
AS04,58534-8_chunk_000162,1
AS04,2665-0_chunk_000171,1
AS04,47471-0_chunk_000091,1
AS04,45419-0_chunk_000007,1
AS04,40387-8_chunk_000049,1
AS04,38806-8_chunk_000088,1
AS04,61422-0_chunk_000020,1
AS04,64898-0_chunk_000175,1
AS04,13561-8_chunk_000021,1
AS04,13561-8_chunk_000196,1
AS04,30623-8_chunk_000386,1
AS04,47747-8_chunk_000012,1
AS04,58711-0_chunk_000046,1
AS04,20745-8_chunk_000261,1
AS04,46630-8_chunk_000287,0
AS04,35658-8_chunk_000077,0
AS04,33716-8_chunk_000061,1
AS04,61807-8_chunk_000018,1
AS04,33113-8_chunk_000264,1
AS04,46630-8_chunk_000288,1
AS04,32669-8_chunk_000044,1
AS04,3283-8_chunk_000028,1
AS04,47747-8_chunk_000007,1
AS04,37233-8_chunk_000329,1
AS04,18607-8_chunk_000333,1
AS04,20749-8_chunk_000442,1
AS04,58750-0_chunk_000152,1
AS04,57722-0_chunk_000043,1
AS04,21852-0_chunk_000112,1
AS04,54291-8_chunk_000028,1
AS04,2537-0_chunk_000079,1
AS04,15470-8_chunk_000151,1
AS04,20411-0_chunk_000166,1
AS04,20745-8_chunk_000038,1
AS04,60128-0_chunk_000213,1
AS04,20745-8_chunk_000020,1
AS04,18607-8_chunk_000393,1
AS04,64898-0_chunk_000086,1
AS04,31417-8_chunk_000073,1
AS04,39040-8_chunk_000062,1
AS04,64898-0_chunk_000180,1
AS04,31417-8_chunk_000076,1
AS04,2665-0_chunk_000149,1
AS05,52809-0_chunk_000036,1
AS05,6603-8_chunk_000653,1
AS05,43293-8_chunk_000087,1
AS05,42647-0_chunk_000444,1
AS05,28674-8_chunk_000047,1
AS05,52211-0_chunk_000107,1
AS05,58700-0_chunk_000129,0
AS05,46864-0_chunk_000482,1
AS05,38895-8_chunk_000667,2
AS05,6603-8_chunk_000652,1
AS05,21918-8_chunk_000011,2
AS05,41770-8_chunk_000071,1
AS05,58711-0_chunk_000159,1
AS05,27666-8_chunk_000079,1
AS05,16515-8_chunk_000012,0
AS05,58534-8_chunk_000022,1
AS05,40004-8_chunk_000250,1
AS05,52809-0_chunk_000098,1
AS05,6603-8_chunk_000034,1
AS05,6603-8_chunk_000210,1
AS05,29421-8_chunk_000002,1
AS05,402-0_chunk_000150,1
AS05,11128-8_chunk_000070,1
AS05,41584-0_chunk_000241,1
AS05,6603-8_chunk_000650,1
AS05,58700-0_chunk_000056,1
AS05,14031-8_chunk_000231,0
AS05,27739-8_chunk_000194,1
AS05,64147-0_chunk_000019,1
AS05,37963-8_chunk_000088,1
AS05,30108-8_chunk_000009,1
AS05,23449-8_chunk_000010,1
AS05,64147-0_chunk_000184,1
AS05,58711-0_chunk_000064,1
AS05,45343-8_chunk_000043,1
AS05,39187-0_chunk_000060,1
AS05,61937-0_chunk_000064,2
AS05,28674-8_chunk_000101,1
AS05,49978-0_chunk_000234,1
AS05,17301-8_chunk_000028,1
AS05,41770-8_chunk_000085,2
AS05,62304-0_chunk_000156,1
AS05,64147-0_chunk_000044,1
AS05,28674-8_chunk_000239,1
AS05,50010-0_chunk_000122,1
AS05,58711-0_chunk_000065,1
AS06,56673-0_chunk_000010,0
AS06,20645-8_chunk_000044,1
AS06,31217-8_chunk_000274,1
AS06,52719-0_chunk_000137,0
AS06,55330-0_chunk_000498,1
AS06,25899-8_chunk_000116,1
AS06,30349-8_chunk_000152,1
AS06,20645-8_chunk_000097,0
AS06,46121-8_chunk_000034,1
AS06,20645-8_chunk_000115,1
AS06,59674-8_chunk_000030,1
AS06,20645-8_chunk_000045,1
AS06,57799-0_chunk_000002,1
AS06,20645-8_chunk_000094,1
AS06,4309-0_chunk_000412,1
AS06,31217-8_chunk_000043,1
AS06,20645-8_chunk_000089,1
AS06,45812-8_chunk_000093,0
AS06,4667-0_chunk_000093,1
AS06,15191-8_chunk_000151,0
AS06,28515-8_chunk_000519,1
AS06,62826-0_chunk_000047,1
AS06,20645-8_chunk_000268,1
AS06,9191-8_chunk_000005,1
AS06,20645-8_chunk_000247,1
AS06,11603-8_chunk_000074,1
AS06,23090-0_chunk_000076,2
AS06,20645-8_chunk_000113,1
AS06,47997-0_chunk_000026,0
AS06,20645-8_chunk_000075,1
AS06,52290-8_chunk_000002,1
AS06,57884-0_chunk_000089,1
AS06,967-0_chunk_000502,1
AS06,20645-8_chunk_000043,1
AS06,49954-0_chunk_000206,1
AS06,5962-0_chunk_000009,0
AS06,7956-8_chunk_000204,1
AS06,65453-0_chunk_000009,1
AS06,20645-8_chunk_000090,0
AS06,8393-8_chunk_000108,2
AS06,3292-0_chunk_000470,1
AS06,42997-8_chunk_000212,0
AS06,10149-8_chunk_000395,1
AS06,29916-8_chunk_000225,1
AS06,56643-0_chunk_000023,1
AS06,37826-8_chunk_000012,1
AS07,65654-0_chunk_000257,1
AS07,31338-0_chunk_000151,1
AS07,20117-8_chunk_000349,1
AS07,65369-0_chunk_000016,0
AS07,65654-0_chunk_000191,1
AS07,18113-8_chunk_000410,1
AS07,65654-0_chunk_000219,1
AS07,20117-8_chunk_000085,1
AS07,44965-8_chunk_000151,1
AS07,18113-8_chunk_000276,1
AS07,18113-8_chunk_000509,1
AS07,44965-8_chunk_000044,1
AS07,19831-8_chunk_000361,1
AS07,44965-8_chunk_000016,1
AS07,41864-8_chunk_000148,1
AS07,65654-0_chunk_000224,1
AS07,29265-8_chunk_000436,1
AS07,35096-8_chunk_000194,1
AS07,65654-0_chunk_000220,1
AS07,55364-0_chunk_000058,1
AS07,16463-8_chunk_000022,1
AS07,55249-0_chunk_000144,0
AS07,65654-0_chunk_000294,1
AS07,65654-0_chunk_000006,0
AS07,52974-0_chunk_000086,1
AS07,60969-0_chunk_000038,1
AS07,60969-0_chunk_000007,1
AS07,65654-0_chunk_000261,1
AS07,65654-0_chunk_000245,1
AS07,34444-8_chunk_000028,1
AS07,34444-8_chunk_000278,1
AS07,19217-8_chunk_001234,1
AS07,65369-0_chunk_000040,1
AS07,61388-0_chunk_000110,1
AS07,28571-8_chunk_000082,1
AS07,50906-8_chunk_000111,1
AS07,18989-8_chunk_000076,1
AS07,18113-8_chunk_000402,1
AS07,37628-8_chunk_000029,1
AS07,49570-0_chunk_000145,1
AS07,65369-0_chunk_000095,1
AS07,44256-8_chunk_000210,1
AS07,18113-8_chunk_000514,1
AS07,13334-8_chunk_000056,1
AS07,18113-8_chunk_000479,2
AS07,44437-8_chunk_000202,1
AS07,65654-0_chunk_000166,1
AS08,19104-0_chunk_000251,1
AS08,14477-8_chunk_000372,1
AS08,55328-0_chunk_000191,1
AS08,59455-0_chunk_000152,1
AS08,43598-8_chunk_000261,1
AS08,16332-8_chunk_000088,1
AS08,52156-0_chunk_000215,1
AS08,34440-8_chunk_000147,1
AS08,43598-8_chunk_000315,1
AS08,49734-0_chunk_000190,1
AS08,14477-8_chunk_000293,1
AS08,19104-0_chunk_000397,1
AS08,19104-0_chunk_000005,1
AS08,19104-0_chunk_000241,1
AS08,43598-8_chunk_000221,1
AS08,35530-8_chunk_000018,1
AS08,9806-8_chunk_000153,1
AS08,14477-8_chunk_000264,1
AS08,14477-8_chunk_000131,1
AS08,41890-8_chunk_000016,0
AS08,22135-8_chunk_000023,1
AS08,45236-0_chunk_000015,1
AS08,35755-0_chunk_000332,1
AS08,65276-0_chunk_000063,1
AS08,43598-8_chunk_000155,0
AS08,36789-8_chunk_000285,1
AS08,35689-8_chunk_000065,1
AS08,14477-8_chunk_000189,1
AS08,54460-0_chunk_000542,1
AS08,48592-8_chunk_000019,1
AS08,19104-0_chunk_000391,1
AS08,55195-0_chunk_000770,1
AS08,19104-0_chunk_000007,1
AS08,45451-8_chunk_000129,1
AS08,45366-8_chunk_000209,1
AS08,41014-8_chunk_000018,0
AS08,19104-0_chunk_000337,1
AS08,19104-0_chunk_000338,1
AS08,22131-8_chunk_000277,1
AS08,19104-0_chunk_000278,1
AS08,19104-0_chunk_000333,1
AS08,29972-8_chunk_000015,1
AS08,43598-8_chunk_000020,0
AS08,43598-8_chunk_000173,1
AW01,51442-0_chunk_000246,0
AW01,55669-0_chunk_000115,2
AW01,44883-0_chunk_000062,1
AW01,51442-0_chunk_000063,1
AW01,51442-0_chunk_000059,1
AW01,37293-8_chunk_000215,1
AW01,11847-8_chunk_000119,1
AW01,53121-0_chunk_000104,1
AW01,53792-8_chunk_000090,1
AW01,57027-0_chunk_000055,1
AW01,8203-0_chunk_000420,1
AW01,51442-0_chunk_000056,1
AW01,29668-8_chunk_000185,1
AW01,51442-0_chunk_000237,1
AW01,53121-0_chunk_000133,1
AW01,20054-8_chunk_000166,2
AW01,51442-0_chunk_000245,2
AW01,51442-0_chunk_000062,1
AW01,7805-8_chunk_000073,1
AW01,53121-0_chunk_000234,1
AW01,9107-0_chunk_000105,1
AW01,38806-8_chunk_000251,1
AW01,49525-8_chunk_000078,1
AW01,15086-8_chunk_000294,1
AW01,51442-0_chunk_000127,1
AW01,39193-8_chunk_000123,1
AW01,51442-0_chunk_000131,1
AW01,51086-0_chunk_000121,1
AW01,51442-0_chunk_000060,1
AW01,51442-0_chunk_000242,1
AW01,53430-0_chunk_000187,0
AW01,51442-0_chunk_000171,1
AW01,51442-0_chunk_000209,1
AW01,30326-8_chunk_000120,1
AW01,16185-8_chunk_000054,1
AW01,38020-8_chunk_000164,1
AW01,45895-8_chunk_000165,1
AW01,31858-8_chunk_000180,1
AW01,35387-0_chunk_000080,1
AW01,51442-0_chunk_000234,2
AW01,51086-0_chunk_000169,1
AW01,42944-8_chunk_000033,1
AW01,1709-0_chunk_000302,1
AW01,65159-0_chunk_000073,1
AW01,51442-0_chunk_000239,1
AW02,47139-0_chunk_000123,2
AW02,32122-8_chunk_000115,1
AW02,56134-0_chunk_000003,2
AW02,16256-8_chunk_000024,1
AW02,10327-8_chunk_000015,1
AW02,47243-8_chunk_000156,1
AW02,33716-8_chunk_000000,1
AW02,55012-8_chunk_000234,1
AW02,47219-0_chunk_000075,1
AW02,32122-8_chunk_000112,1
AW02,12264-8_chunk_000122,1
AW02,57054-0_chunk_000061,0
AW02,58668-0_chunk_000166,0
AW02,25068-8_chunk_000004,1
AW02,2004-0_chunk_000009,2
AW02,8435-8_chunk_000077,1
AW02,16217-8_chunk_000361,1
AW02,55624-8_chunk_000067,1
AW02,41902-8_chunk_000040,0
AW02,65336-0_chunk_000076,1
AW02,39040-8_chunk_000000,1
AW02,59190-0_chunk_000184,1
AW02,41902-8_chunk_000059,1
AW02,56134-0_chunk_000106,1
AW02,56134-0_chunk_000023,1
AW02,58750-0_chunk_000429,0
AW02,25068-8_chunk_000030,1
AW02,23319-8_chunk_000159,1
AW02,47243-8_chunk_000146,1
AW02,47243-8_chunk_000160,0
AW02,33716-8_chunk_000078,1
AW02,36302-0_chunk_000002,1
AW02,8124-8_chunk_000315,1
AW02,60692-0_chunk_000588,1
AW02,32122-8_chunk_000109,1
AW02,36302-0_chunk_000245,1
AW02,25068-8_chunk_000072,0
AW02,57054-0_chunk_000076,0
AW02,25068-8_chunk_000016,0
AW02,39232-8_chunk_000156,1
AW02,9630-8_chunk_000109,1
AW02,45231-0_chunk_000244,1
AW02,15851-8_chunk_000017,1
AW02,37394-8_chunk_000081,1
AW02,63389-8_chunk_000107,1
AW02,33716-8_chunk_000080,1
AW02,56134-0_chunk_000019,1
AW02,40105-8_chunk_000046,1
AW03,37179-8_chunk_000053,1
AW03,21883-8_chunk_000172,1
AW03,16677-8_chunk_000194,1
AW03,47377-8_chunk_000004,1
AW03,47970-0_chunk_000033,0
AW03,2028-0_chunk_000241,1
AW03,16677-8_chunk_000252,1
AW03,16256-8_chunk_000067,1
AW03,11949-8_chunk_000327,1
AW03,59428-0_chunk_000054,1
AW03,4920-0_chunk_000022,1
AW03,30532-8_chunk_000198,1
AW03,52211-0_chunk_000174,1
AW03,20519-8_chunk_000069,1
AW03,47970-0_chunk_000006,1
AW03,8203-0_chunk_000137,1
AW03,3649-0_chunk_000086,1
AW03,50603-8_chunk_000054,1
AW03,42056-8_chunk_000083,1
AW03,40105-8_chunk_000118,1
AW03,45343-8_chunk_000058,1
AW03,6970-8_chunk_000114,1
AW03,56960-8_chunk_000163,1
AW03,29600-8_chunk_000098,1
AW03,22961-8_chunk_000303,1
AW03,53788-0_chunk_000018,1
AW03,47970-0_chunk_000013,1
AW03,22358-8_chunk_000166,1
AW03,36085-8_chunk_000045,1
AW03,16727-8_chunk_000013,1
AW03,47471-0_chunk_000114,2
AW03,38477-8_chunk_000042,1
AW03,23022-8_chunk_000145,1
AW03,31217-8_chunk_000167,1
AW03,65290-0_chunk_000066,1
AW03,27523-8_chunk_000078,1
AW03,60307-0_chunk_000013,1
AW03,16677-8_chunk_000104,1
AW03,34552-8_chunk_000044,1
AW03,44303-8_chunk_000012,1
AW03,58680-8_chunk_000017,1
AW03,48475-0_chunk_000090,1
AW03,2665-0_chunk_000208,1
AW03,7956-8_chunk_000047,1
AW03,47970-0_chunk_000016,1
AW03,47970-0_chunk_000009,1
AW04,57558-0_chunk_000110,1
AW04,30704-8_chunk_000288,1
AW04,56348-0_chunk_000031,1
AW04,37179-8_chunk_000018,1
AW04,17244-8_chunk_000088,1
AW04,60485-0_chunk_000275,1
AW04,7430-0_chunk_000115,1
AW04,36085-8_chunk_000090,1
AW04,15380-8_chunk_000233,1
AW04,32440-8_chunk_000060,1
AW04,53121-0_chunk_000277,1
AW04,57884-0_chunk_000267,1
AW04,25586-8_chunk_000053,1
AW04,3649-0_chunk_000188,1
AW04,15563-8_chunk_000022,1
AW04,57558-0_chunk_000111,1
AW04,20057-8_chunk_000060,1
AW04,43598-8_chunk_000145,1
AW04,6445-8_chunk_000071,1
AW04,65816-0_chunk_000013,1
AW04,48475-0_chunk_000070,1
AW04,16256-8_chunk_000130,1
AW04,56348-0_chunk_000069,1
AW04,37179-8_chunk_000038,1
AW04,11980-8_chunk_000021,1
AW04,46926-8_chunk_000001,1
AW04,31858-8_chunk_000335,1
AW04,21962-8_chunk_000150,1
AW04,10149-8_chunk_000052,1
AW04,60485-0_chunk_000120,1
AW04,56906-8_chunk_000105,1
AW04,46652-8_chunk_000134,1
AW04,37179-8_chunk_000036,2
AW04,61071-0_chunk_000127,1
AW04,9087-8_chunk_000089,1
AW04,57700-0_chunk_000002,1
AW04,66129-0_chunk_000128,1
AW04,55012-8_chunk_000120,1
AW04,39434-8_chunk_000054,1
AW04,39377-8_chunk_000098,1
AW04,41375-8_chunk_000042,1
AW04,61786-0_chunk_000099,1
AW04,49314-8_chunk_000014,1
AW04,11980-8_chunk_000129,1
AW04,7814-0_chunk_000080,1
AW04,7430-0_chunk_000088,1
AW04,1378-0_chunk_000003,1
AW04,30110-8_chunk_000165,1
AW04,58534-8_chunk_000254,0
AW04,11980-8_chunk_000126,1
AW04,7430-0_chunk_000036,1
AW04,37179-8_chunk_000042,1
AW04,37179-8_chunk_000010,1
AW04,50491-8_chunk_000332,2
AW05,39293-0_chunk_000142,1
AW05,27250-8_chunk_000116,1
AW05,47530-0_chunk_000053,1
AW05,11945-0_chunk_000120,1
AW05,50810-0_chunk_000005,1
AW05,9105-8_chunk_000086,1
AW05,4071-0_chunk_000106,1
AW05,30269-8_chunk_000081,1
AW05,4071-0_chunk_000248,1
AW05,21087-8_chunk_000148,1
AW05,39293-0_chunk_000150,1
AW05,23609-8_chunk_000061,1
AW05,39293-0_chunk_000151,1
AW05,43247-8_chunk_000033,1
AW05,19346-8_chunk_000020,1
AW05,13238-8_chunk_000074,1
AW05,39005-8_chunk_000186,1
AW05,54418-0_chunk_000024,1
AW05,9054-8_chunk_000170,1
AW05,27378-8_chunk_000115,0
AW05,21962-8_chunk_000234,1
AW05,2537-0_chunk_000081,1
AW05,50810-0_chunk_000080,1
AW05,11945-0_chunk_000019,1
AW05,59050-0_chunk_000132,1
AW05,9778-8_chunk_000166,2
AW05,37683-8_chunk_000795,0
AW05,28240-8_chunk_000025,1
AW05,58004-0_chunk_000142,1
AW05,37683-8_chunk_000817,0
AW05,56171-0_chunk_000176,1
AW05,50059-0_chunk_000058,1
AW05,7814-0_chunk_000143,1
AW05,56190-0_chunk_000480,1
AW05,51442-0_chunk_000178,1
AW05,2537-0_chunk_000083,0
AW05,28097-8_chunk_000047,1
AW05,23033-0_chunk_000048,1
AW05,2665-0_chunk_000027,1
AW05,20343-8_chunk_000189,1
AW05,39293-0_chunk_000004,1
AW05,47517-0_chunk_000147,1
AW05,51442-0_chunk_000022,2
AW05,39293-0_chunk_000152,1
AW05,2665-0_chunk_000028,1
AW05,37683-8_chunk_000740,0
AW05,22358-8_chunk_000018,1
AW06,53261-8_chunk_000087,1
AW06,53571-0_chunk_000380,1
AW06,55546-0_chunk_000166,1
AW06,38477-8_chunk_000095,1
AW06,30646-8_chunk_000189,1
AW06,53261-8_chunk_000008,1
AW06,38064-8_chunk_000112,1
AW06,44535-0_chunk_000093,1
AW06,34847-8_chunk_000251,2
AW06,11397-8_chunk_000089,1
AW06,31078-8_chunk_000198,1
AW06,60334-0_chunk_000077,1
AW06,6993-0_chunk_000044,1
AW06,39761-8_chunk_000092,1
AW06,51840-0_chunk_000134,1
AW06,53261-8_chunk_000019,1
AW06,19131-8_chunk_000080,1
AW06,44256-8_chunk_000260,1
AW06,2537-0_chunk_000061,1
AW06,19245-0_chunk_000074,1
AW06,8885-0_chunk_000282,1
AW06,14696-8_chunk_000054,1
AW06,20519-8_chunk_000145,1
AW06,66129-0_chunk_000316,1
AW06,53121-0_chunk_000269,1
AW06,60332-8_chunk_000067,1
AW06,11153-8_chunk_000073,1
AW06,60132-0_chunk_000015,1
AW06,14589-8_chunk_000128,1
AW06,33323-8_chunk_000072,1
AW06,18616-8_chunk_000070,1
AW06,41286-8_chunk_000250,2
AW06,41210-0_chunk_000299,1
AW06,46383-8_chunk_000051,1
AW06,18616-8_chunk_000032,1
AW06,35387-0_chunk_000042,1
AW06,25695-8_chunk_000040,1
AW06,9107-0_chunk_000340,1
AW06,64815-8_chunk_000014,1
AW06,47238-8_chunk_000024,1
AW06,41571-0_chunk_000146,2
AW06,37179-8_chunk_000060,1
AW06,36880-8_chunk_000028,1
AW06,40783-8_chunk_000132,1
AW06,34552-8_chunk_000062,1
AW06,15722-8_chunk_000063,1
AW06,28595-8_chunk_000034,1
AW06,49840-0_chunk_000032,1
AW06,50004-8_chunk_000178,1
AW06,54291-8_chunk_000022,1
AW06,36789-8_chunk_000292,1
AW07,45475-8_chunk_000139,1
AW07,53792-8_chunk_000346,1
AW07,47113-8_chunk_000228,1
AW07,43484-8_chunk_000013,1
AW07,53341-0_chunk_000019,1
AW07,14477-8_chunk_000343,1
AW07,38081-8_chunk_000042,1
AW07,34125-8_chunk_000018,0
AW07,19848-8_chunk_000201,1
AW07,40615-8_chunk_000004,1
AW07,57359-0_chunk_000233,1
AW07,27965-8_chunk_000021,2
AW07,33500-8_chunk_000500,1
AW07,51086-0_chunk_000279,0
AW07,53792-8_chunk_000133,1
AW07,49182-0_chunk_000162,1
AW07,8771-8_chunk_000150,1
AW07,42933-8_chunk_000269,1
AW07,42933-8_chunk_000260,0
AW07,49954-0_chunk_000235,1
AW07,49525-8_chunk_000115,1
AW07,42933-8_chunk_000278,1
AW07,28849-8_chunk_000079,1
AW07,55546-0_chunk_000003,0
AW07,49182-0_chunk_000058,1
AW07,37233-8_chunk_000363,1
AW07,7080-8_chunk_000032,0
AW07,28237-8_chunk_000012,1
AW07,53791-8_chunk_000264,1
AW07,12001-8_chunk_000091,1
AW07,53791-8_chunk_000221,1
AW07,23664-8_chunk_000234,1
AW07,7297-8_chunk_000313,1
AW07,18835-8_chunk_000104,1
AW07,41941-0_chunk_000112,1
AW07,51555-0_chunk_000422,1
AW07,54225-0_chunk_000019,1
AW07,42933-8_chunk_000321,1
AW07,19549-8_chunk_000053,1
AW07,42933-8_chunk_000270,1
AW07,53792-8_chunk_000311,1
AW07,42933-8_chunk_000271,1
AW07,44883-0_chunk_000064,1
AW07,34125-8_chunk_000142,0
AW07,32037-0_chunk_000092,0
AW07,53791-8_chunk_000282,1
AW07,57111-0_chunk_000287,1
AW08,15365-8_chunk_000042,1
AW08,57296-8_chunk_000059,2
AW08,6171-8_chunk_000003,2
AW08,53989-0_chunk_000040,1
AW08,51442-0_chunk_000222,1
AW08,51442-0_chunk_000225,2
AW08,43887-8_chunk_000036,1
AW08,51442-0_chunk_000129,1
AW08,59050-0_chunk_000121,1
AW08,44883-0_chunk_000151,2
AW08,35631-8_chunk_000100,1
AW08,59553-8_chunk_000922,1
AW08,44883-0_chunk_000125,1
AW08,43887-8_chunk_000073,2
AW08,47204-8_chunk_000152,1
AW08,53791-8_chunk_000157,1
AW08,8133-8_chunk_000119,1
AW08,5260-0_chunk_000076,1
AW08,53792-8_chunk_000285,1
AW08,51442-0_chunk_000130,1
AW08,7346-0_chunk_000145,2
AW08,45895-8_chunk_000324,2
AW08,51442-0_chunk_000135,1
AW08,43887-8_chunk_000071,1
AW08,6605-0_chunk_000152,0
AW08,43887-8_chunk_000044,1
AW08,34462-8_chunk_000086,1
AW08,51442-0_chunk_000224,1
AW08,19549-8_chunk_000032,1
AW08,51442-0_chunk_000126,1
AW08,19549-8_chunk_000035,1
AW08,51442-0_chunk_000128,1
AW08,37233-8_chunk_000329,2
AW08,58411-0_chunk_000094,2
AW08,44883-0_chunk_000121,1
AW08,14275-8_chunk_000218,2
AW08,13201-8_chunk_000176,1
AW08,3922-0_chunk_000142,1
AW08,53791-8_chunk_000158,1
AW08,51442-0_chunk_000127,1
AW08,54507-8_chunk_000119,1
